date,FEX,ITOT,IVV,IWB,IWV,IYY,MGC,RSP,SCHB,SPY,VONE,VOO,VTI,VV
2021-11-04,89.894374009413,105.909228853752,464.244805393385,260.370133895768,274.60664019178,116.222734075542,164.42774888489,158.098115684951,55.8685487316485,457.810210390672,213.334120919703,424.556445117672,238.874387145087,216.242377238193
2021-11-05,90.1199681831409,106.305336301546,465.878947108369,261.133304824964,275.726917109418,116.65895349884,164.853419757982,159.303086642255,56.0911522992883,459.398637583992,213.981688043867,426.000481017198,239.794542801157,216.865725202778
2021-11-08,90.4828805495728,106.533098084027,466.364237678274,261.56940249879,276.173045085469,116.817578743675,164.982110952172,159.540130109265,56.1900872182394,459.790841829256,214.315283229042,426.514795173194,240.190308674736,217.31097374891
2021-11-09,90.5613480882608,106.156796008623,464.739999852471,260.796320258825,275.132079808017,116.430929709388,164.40795023963,159.520376487015,56.0218978560226,458.271050378857,213.579411497037,425.021305989437,239.497718395973,216.628259311508
2021-11-10,89.904182451749,105.16652738914,461.065656966051,258.368049120475,272.534623591899,115.399865617956,162.962649135645,158.503064941094,55.4530220720542,454.584330473375,211.744637978572,421.599138720696,237.142911448182,214.679060120662
2021-11-11,90.2474779335089,105.315067682062,461.253830860504,258.596009268157,272.970837612927,115.508920473781,162.982447780905,158.888260574986,55.5371167531625,454.731407065349,211.813319340226,421.737607916541,237.429841706526,214.807687478434
2021-11-12,90.8556013583407,106.077574519065,464.650864849836,260.637739286525,274.943714662573,116.391273398179,164.33865498122,159.658651842771,55.9476966668093,458.16319421141,213.510730135384,424.872946136746,239.19099984395,216.539209602281
2021-11-15,90.7967507043247,106.018158401896,464.769711520016,260.588182732681,274.854489067363,116.341703009168,164.229762432289,159.935202554283,55.9328564289667,458.320075909515,213.422425527543,425.070759273668,239.19099984395,216.608470487235
2021-11-16,91.1988968401006,106.523195397832,466.621738796999,261.787451335703,276.024335760119,116.857235054884,164.992010274802,160.142615587917,56.1801937263442,460.134020543862,214.403587836883,426.692826996424,240.219991115254,217.597911700862
2021-11-17,90.7280916079727,106.077574519065,465.522407097827,260.875610744976,274.943714662573,116.460671942795,164.645533982751,159.293209831129,55.9575901587044,459.016238444859,213.706962597252,425.664198684432,239.230576431308,216.974563736277
